Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,Usage_kWh
4.46,0.0,0.0,71.87,100.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61
4.32,0.0,0.0,72.67,100.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.32,0.0,0.0,72.97,100.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61
4.14,0.0,0.0,73.89,100.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.54
4.21,0.0,0.0,73.55,100.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.43,0.0,0.0,71.8,100.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.5,0.0,0.0,71.25,100.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.61,0.0,0.0,70.94,100.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.64
4.36,0.0,0.0,72.35,100.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.54,0.0,0.0,71.25,100.0,24300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61
4.28,0.0,0.0,72.76,100.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.54
4.18,0.0,0.0,72.96,100.0,26100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.46
4.25,0.0,0.0,82.14,100.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.12
4.68,0.0,0.0,86.09,100.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.92
4.36,0.0,0.0,91.02,100.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.58
21.56,0.0,0.02,86.41,100.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.01
35.86,0.0,0.03,90.13,100.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.59
53.32,0.0,0.05,89.9,100.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.48
31.82,0.0,0.05,95.71,100.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.08
41.26,0.0,0.06,94.71,100.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,121.79
30.24,0.0,0.05,96.68,100.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,114.48
21.96,0.0,0.03,95.89,100.0,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.2
7.13,0.04,0.02,99.15,100.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54.32
25.06,0.0,0.03,94.87,100.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.17
12.24,0.0,0.03,97.85,100.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58.07
15.08,0.0,0.03,97.56,100.0,38700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.03
31.64,0.04,0.03,92.06,100.0,39600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.59
23.9,0.0,0.03,92.36,100.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.56
48.06,0.0,0.04,85.32,100.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78.62
44.17,0.0,0.03,84.28,100.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.16
44.78,0.0,0.03,85.57,100.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.05
0.5,20.45,0.01,99.9,48.27,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.27
0.0,26.21,0.0,100.0,29.89,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.21
0.0,25.56,0.0,100.0,30.34,45900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.14
0.0,25.74,0.0,100.0,28.66,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.7
21.38,6.08,0.02,92.29,99.3,47700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51.26
13.64,0.0,0.02,96.81,100.0,48600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52.7
17.24,0.0,0.03,95.55,100.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.84
17.32,0.0,0.03,95.71,100.0,50400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.2
30.6,0.0,0.04,92.86,100.0,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.57
20.45,0.0,0.03,94.83,100.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,61.13
26.42,0.0,0.03,92.98,100.0,53100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66.74
16.42,0.0,0.03,95.93,100.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.8
18.25,0.0,0.03,95.31,100.0,54900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.46
28.08,0.0,0.03,93.04,100.0,55800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.28
28.62,0.0,0.03,93.13,100.0,56700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,73.15
25.81,0.0,0.03,93.66,100.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.98
27.79,0.0,0.04,95.05,100.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0
41.9,0.0,0.05,94.1,100.0,59400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,116.53
39.06,0.0,0.05,94.98,100.0,60300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,118.62
35.64,0.0,0.05,94.7,100.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,105.05
52.96,0.0,0.06,93.57,100.0,62100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,140.51
41.15,0.0,0.05,94.06,100.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,114.01
39.2,0.0,0.06,95.48,100.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,125.96
13.25,1.69,0.03,98.42,99.97,64800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,73.62
12.74,0.54,0.02,94.33,99.99,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.22
18.43,0.0,0.02,90.75,100.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.82
4.18,1.94,0.02,99.37,99.86,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.08
5.47,0.18,0.02,99.2,100.0,68400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.98
0.86,1.58,0.02,99.97,99.91,69300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.94
3.74,0.79,0.02,99.56,99.98,70200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.71
5.69,0.18,0.02,99.14,100.0,71100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,43.2
1.19,1.66,0.02,99.95,99.9,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.33
5.62,0.54,0.02,99.07,99.99,72900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0
2.88,1.22,0.02,99.7,99.95,73800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.3
2.02,6.98,0.02,99.81,97.8,74700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.72
0.0,23.83,0.0,100.0,38.13,75600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.83
0.0,24.8,0.0,100.0,30.56,76500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.96
0.0,26.82,0.0,100.0,19.88,77400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.44
0.0,26.78,0.0,100.0,18.74,78300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.11
0.0,26.78,0.0,100.0,18.99,79200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.18
1.91,15.16,0.0,93.34,31.15,80100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.97
5.26,0.0,0.0,67.02,100.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.75
5.15,0.0,0.0,66.94,100.0,81900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.64
4.97,0.0,0.0,68.24,100.0,82800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.64
4.39,0.0,0.0,73.22,100.0,83700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.72
4.25,0.0,0.0,73.52,100.0,84600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61
4.43,0.0,0.0,71.8,100.0,85500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.5,0.0,0.0,71.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
4.57,0.0,0.0,71.02,100.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.57,0.0,0.0,71.25,100.0,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.68,0.0,0.0,70.41,100.0,2700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.79,0.0,0.0,69.34,100.0,3600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.64,0.0,0.0,70.48,100.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.93,0.0,0.0,68.3,100.0,5400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.64,0.0,0.0,71.01,100.0,6300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.68
4.79,0.0,0.0,69.58,100.0,7200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.75,0.0,0.0,69.65,100.0,8100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.9,0.0,0.0,68.76,100.0,9000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.9,0.0,0.0,68.52,100.0,9900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.93,0.0,0.0,68.85,100.0,10800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.68
5.0,0.0,0.0,68.34,100.0,11700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.68
4.86,0.0,0.0,68.82,100.0,12600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.86,0.0,0.0,68.82,100.0,13500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
5.15,0.0,0.0,67.25,100.0,14400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.68
4.72,0.0,0.0,69.87,100.0,15300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.72,0.0,0.0,70.1,100.0,16200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.54,0.0,0.0,71.48,100.0,17100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.64,0.0,0.0,70.48,100.0,18000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.5,0.0,0.0,71.56,100.0,18900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.5,0.0,0.0,71.79,100.0,19800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.39,0.0,0.0,72.42,100.0,20700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.54,0.0,0.0,71.25,100.0,21600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.64,0.0,0.0,70.48,100.0,22500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
4.82,0.0,0.0,69.35,100.0,23400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.68,0.0,0.0,69.86,100.0,24300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.57
4.57,0.0,0.0,71.25,100.0,25200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.61,0.0,0.0,70.17,100.0,26100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.54
4.79,0.0,0.0,74.56,100.0,27000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.36
4.9,0.0,0.0,82.15,100.0,27900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.06
4.68,0.0,0.0,85.78,100.0,28800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.81
51.73,0.0,0.04,84.93,100.0,29700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.23
74.88,0.0,0.06,87.63,100.0,30600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,136.19
75.82,0.0,0.05,81.92,100.0,31500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.29
53.6,0.0,0.06,92.57,100.0,32400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,131.18
56.7,0.0,0.06,92.3,100.0,33300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,136.04
46.22,0.0,0.06,94.06,100.0,34200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,128.02
53.53,0.0,0.06,92.75,100.0,35100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,132.84
39.17,0.0,0.05,94.35,100.0,36000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,111.49
38.95,0.0,0.06,95.46,100.0,36900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,124.78
30.89,0.0,0.04,95.25,100.0,37800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,96.66
41.04,0.0,0.06,95.28,100.0,38700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,128.81
28.94,0.0,0.04,93.81,100.0,39600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,78.37
59.04,0.0,0.05,87.13,100.0,40500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,104.8
61.2,0.0,0.06,90.7,100.0,41400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,131.83
60.19,0.0,0.05,88.28,100.0,42300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,113.11
60.55,0.0,0.06,90.4,100.0,43200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,128.05
3.78,18.79,0.01,96.61,60.16,44100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.15
0.0,26.39,0.0,100.0,28.51,45000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.85
0.0,26.89,0.0,100.0,25.26,45900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.02
0.07,26.46,0.0,100.0,27.71,46800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.63
21.24,1.19,0.04,96.52,99.99,47700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.37
51.95,0.0,0.06,93.37,100.0,48600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,135.43
33.66,0.0,0.05,95.24,100.0,49500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,105.12
41.4,0.0,0.06,94.58,100.0,50400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,120.6
41.72,0.0,0.05,94.28,100.0,51300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.97
43.56,0.0,0.06,94.17,100.0,52200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,121.93
44.35,0.0,0.06,93.9,100.0,53100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,121.07
38.45,0.0,0.05,94.87,100.0,54000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,115.42
41.15,0.0,0.05,94.2,100.0,54900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,115.49
39.06,0.0,0.05,93.38,100.0,55800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,101.92
51.8,0.0,0.06,93.63,100.0,56700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,138.06
49.97,0.0,0.05,92.19,100.0,57600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,118.94
54.94,0.0,0.07,93.45,100.0,58500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,144.29
28.73,0.0,0.04,95.09,100.0,59400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.27
38.99,0.0,0.06,95.1,100.0,60300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,119.99
37.26,0.0,0.04,93.43,100.0,61200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,97.63
43.88,0.0,0.06,94.79,100.0,62100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,130.61
51.44,0.0,0.06,92.15,100.0,63000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,122.04
1.94,3.46,0.02,99.9,99.68,63900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.06
7.09,2.12,0.03,99.42,99.95,64800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.38
16.24,0.54,0.02,92.56,99.99,65700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.71
33.34,0.0,0.02,83.99,100.0,66600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.59
15.26,0.0,0.02,94.99,100.0,67500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.4
28.55,0.0,0.03,92.03,100.0,68400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.18
18.0,0.0,0.02,94.76,100.0,69300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.39
16.31,0.0,0.02,95.54,100.0,70200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.74
38.88,0.0,0.03,87.37,100.0,71100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.84
17.93,0.0,0.02,94.37,100.0,72000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.16
28.58,0.0,0.03,91.45,100.0,72900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.58
39.92,0.0,0.03,86.65,100.0,73800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.3
11.99,0.04,0.02,96.85,100.0,74700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.62
3.1,2.77,0.02,99.64,99.71,75600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.22
0.0,24.08,0.0,100.0,32.52,76500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.28
0.0,25.56,0.0,100.0,23.14,77400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.08
0.0,25.78,0.0,100.0,19.99,78300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.26
0.0,25.85,0.0,100.0,19.54,79200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.15
2.16,14.65,0.0,91.91,32.53,80100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.04
6.37,0.0,0.0,60.34,100.0,81000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.82
6.34,0.0,0.0,59.96,100.0,81900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.75
6.01,0.0,0.0,62.33,100.0,82800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.79
5.18,0.0,0.0,66.72,100.0,83700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
4.79,0.0,0.0,69.58,100.0,84600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
5.04,0.0,0.0,67.49,100.0,85500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.61
5.04,0.0,0.0,67.73,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
5.15,0.0,0.0,67.57,100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
5.22,0.0,0.0,66.75,100.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
5.54,0.0,0.0,64.53,100.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
5.58,0.0,0.0,64.58,100.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
5.36,0.0,0.0,65.77,100.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
5.33,0.0,0.0,65.98,100.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
4.86,0.0,0.0,68.82,100.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.68,0.0,0.0,70.18,100.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
5.0,0.0,0.0,68.02,100.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
4.97,0.0,0.0,68.24,100.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
5.22,0.0,0.0,66.75,100.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
5.04,0.0,0.0,67.73,100.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
5.08,0.0,0.0,67.2,100.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
5.04,0.0,0.0,68.05,100.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
5.0,0.0,0.0,67.79,100.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
5.0,0.0,0.0,68.65,100.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
4.68,0.0,0.0,70.18,100.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.72,0.0,0.0,69.87,100.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.86,0.0,0.0,68.82,100.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.82,0.0,0.0,69.12,100.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.97,0.0,0.0,68.55,100.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
4.93,0.0,0.0,68.54,100.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
4.79,0.0,0.0,69.03,100.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
4.93,0.0,0.0,68.54,100.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
4.79,0.0,0.0,69.34,100.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.82,0.0,0.0,69.35,100.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
4.72,0.0,0.0,69.87,100.0,24300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
4.9,0.0,0.0,68.52,100.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
5.08,0.0,0.0,66.88,100.0,26100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
4.97,0.0,0.0,73.14,100.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33
5.18,0.0,0.0,80.3,100.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98
4.97,0.0,0.0,81.62,100.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02
45.22,0.0,0.03,84.73,100.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14
66.56,0.0,0.05,87.03,100.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.61
62.35,0.0,0.05,84.55,100.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.71
59.44,0.0,0.06,91.68,100.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.48
36.47,0.0,0.06,95.73,100.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.71
